3382,1
8167,1
5316,2
4448,3
4023,2
4020,2
4028,1
4029,3
5988,3
10898,2
5982,1
7841,3
5981,1
5986,2
10896,1
5984,2
10894,3
7517,1
345,2
346,3
7514,1
7512,8
7511,2
7510,10
3991,1
4844,1
4687,10
4416,1
6150,1
6151,1
6153,4
8999,1
6156,9
6157,2
6158,1
6159,1
7624,1
2991,2
4732,1
6797,1
6794,3
10612,1
4736,1
10962,2
4734,5
6791,5
2316,1
6351,2
2313,1
6798,2
2311,1
5857,2
5851,1
298,1
299,2
296,1
297,1
294,2
295,2
5858,2
4525,3
8302,1
3772,2
4524,1
8306,1
4789,3
3779,1
3778,1
4655,8
4654,2
4657,4
273,1
4651,4
6291,1
4653,1
4652,3
6587,1
4689,1
4659,3
4658,2
5676,1
8208,1
6195,1
6584,2
7889,2
7888,2
8690,1
7881,7
986,1
2261,2
7885,3
2267,1
2264,2
2442,1
6588,9
2446,1
2447,3
2445,1
9524,2
10702,2
10701,4
9255,8
9520,1
10899,2
9522,2
7867,1
9436,1
108,5
7864,7
7863,2
7862,9
102,2
103,4
100,2
8201,7
2516,1
104,1
7868,5
934,1
4811,1
9435,10
4814,2
2832,1
5826,3
3151,1
2048,2
2049,2
9410,2
9411,1
9415,3
9416,1
5828,4
6371,4
6372,4
2513,1
6375,1
6377,1
10140,1
10143,1
10142,4
10145,2
2839,1
10005,2
10897,2
7622,1
10387,1
9639,1
9328,1
9343,4
9632,4
8098,1
9326,2
10389,4
10388,5
8941,7
8943,3
8942,7
8945,1
7268,1
7516,1
8948,6
7038,1
7266,1
3517,3
7260,1
3515,2
7262,1
6204,5
6205,4
6206,1
6207,2
2688,1
8300,1
7781,1
6208,1
6209,5
1150,1
2683,3
9893,1
342,1
6806,5
5119,1
3998,1
6802,2
6803,1
6801,2
99,9
98,1
9747,3
10567,3
9741,1
9743,7
91,2
90,2
93,2
92,4
95,2
94,3
96,4
1991,3
1990,3
1620,10
1627,2
3202,2
10095,3
5185,1
5188,1
5189,6
9794,1
8838,1
5058,1
8837,1
10233,1
8832,3
2862,1
2866,1
2867,2
2868,10
551,5
550,2
3566,1
7678,1
7679,1
7677,1
7674,7
7675,3
7670,2
7671,4
5458,4
3697,1
3349,10
4971,1
5450,2
9421,2
7076,7
7077,2
3346,1
5455,2
1197,2
9222,2
6881,2
1757,1
1756,1
10869,1
1750,1
8162,1
6972,3
8166,7
8165,5
8164,5
4250,1
8169,1
10844,1
4254,1
6978,4
1178,1
832,1
5532,1
5531,1
10915,1
5537,1
5536,2
5535,2
5534,2
5539,1
5538,2
1005,1
1285,2
1284,1
1286,2
1280,1
11166,1
547,1
1002,1
8765,1
7189,3
8767,1
8766,1
8761,1
8760,1
8763,2
7180,3
7181,3
7182,6
7183,2
8769,1
7185,10
7186,3
7187,2
8389,1
8052,1
8385,1
8384,5
8380,5
620,1
8548,7
7356,1
8017,10
8016,2
8541,9
8012,1
8011,3
8542,7
7456,1
6573,2
6570,4
7455,2
6576,2
7453,10
5629,1
7451,10
4382,1
4380,3
2191,1
8080,1
7459,2
406,7
7696,7
8490,6
1375,2
8496,3
401,2
1376,2
7698,6
452,1
409,1
408,2
3834,3
3836,1
3831,3
3832,2
10966,1
2192,1
4595,1
2552,1
2749,1
5996,2
4035,1
5990,3
5993,2
4845,3
10963,1
5999,1
10889,2
4737,1
11379,1
6790,2
6537,1
11375,1
2319,1
8293,1
11373,1
3206,1
7522,1
7526,10
7527,5
7524,3
7525,1
371,1
7528,2
374,10
376,1
2315,1
5107,1
8083,1
6531,1
5079,2
10969,2
6145,1
6144,2
5733,1
1146,1
2309,4
8111,1
6784,1
6787,1
10978,1
2300,10
4727,2
3204,4
2305,2
2307,1
2306,4
5847,1
5844,1
5842,3
5840,4
6539,1
11285,2
11284,3
3776,1
109,4
3747,2
5853,1
5548,1
4622,2
240,1
242,1
4629,4
3591,1
249,1
2274,1
9193,1
2271,1
2273,1
5859,1
5529,1
5542,1
4300,1
7493,2
5205,1
2888,1
9249,1
9254,1
9539,2
9538,5
9537,1
9536,4
9242,1
9533,6
9532,1
2453,4
9246,10
7852,1
7853,1
581,1
7851,2
7856,8
7857,7
7854,2
7858,7
10503,1
171,3
170,1
3698,1
3699,1
4538,1
2054,2
4829,1
3690,1
3691,1
4537,3
4530,2
4531,1
4820,3
4821,3
7981,3
9401,7
2,2
7984,3
7986,1
7988,2
7989,1
6360,2
6367,1
6366,1
4795,1
10627,4
10152,1
9292,1
10402,4
10403,2
9333,2
10155,5
10409,1
9338,4
3748,1
10392,5
3525,1
10396,2
10397,8
9623,3
9296,1
9620,1
3528,1
3529,2
7218,1
270,4
3086,1
7211,1
272,2
7217,2
10714,3
10710,2
6212,1
6211,1
2698,1
7355,1
274,2
1975,8
1365,1
6819,1
9299,1
6383,1
6810,1
6813,1
4559,1
6815,1
6814,1
9751,2
10575,1
10573,1
7325,4
4555,1
3236,1
7321,1
7322,2
7323,1
5195,2
1965,2
5197,2
2152,1
5191,1
5190,2
5193,2
5192,1
8848,6
8849,1
8842,1
8844,2
8846,10
2871,1
6005,1
2874,1
4986,1
6336,1
7669,2
3354,6
3357,5
3356,6
802,7
11187,1
7663,3
7665,1
3358,6
10179,1
5448,2
7069,1
7068,4
8573,1
7064,2
5447,2
7062,1
7061,1
7060,1
1769,1
1361,1
1762,1
1761,1
1765,1
6960,2
6963,3
6962,1
6965,7
8629,7
6967,3
8624,1
6968,3
8627,2
8620,2
8153,1
8150,1
8623,6
5508,8
8396,1
5507,1
5505,1
3552,1
5500,1
5501,1
1547,1
5139,1
696,10
697,3
694,4
1541,1
699,1
105,1
1549,2
542,1
8711,2
8712,4
7198,3
8714,1
8715,4
545,2
548,1
7196,2
11,1
9624,1
11445,2
7567,6
8303,1
8538,7
8539,2
8028,2
7565,1
8530,10
8023,8
8020,3
8026,8
5137,1
8188,3
11027,2
7442,3
7445,3
6404,2
7447,4
6565,1
6567,1
6405,2
5616,3
11028,5
6563,1
5615,2
414,2
7686,4
416,3
7684,5
410,1
411,3
7681,2
413,2
1385,2
1386,2
1387,2
418,1
419,3
1382,1
1383,1
3827,1
3823,2
3821,1
9157,1
3829,1
8444,2
8445,2
8446,1
5000,1
8440,10
5711,2
8442,1
8443,2
5007,4
5710,5
2438,1
3043,1
4533,2
4281,3
4286,1
9153,3
4285,1
3045,1
10335,1
9257,1
7535,9
7534,10
364,5
7536,4
9526,2
7533,3
2760,2
10707,1
3789,1
380,1
1776,2
384,1
6178,5
387,1
389,8
2764,1
5271,1
6779,10
7909,2
6774,1
6775,1
6776,1
6777,5
4754,10
4756,2
6773,1
1307,1
5870,1
5871,4
9960,1
9961,2
5874,1
9963,4
11296,3
9969,2
7033,1
7792,1
3751,2
3750,2
3753,3
3756,2
182,1
9483,2
258,1
4630,8
2195,4
4635,1
252,1
2199,1
1071,1
2200,1
2204,1
2205,2
2207,2
2208,2
107,1
6688,2
6689,1
9197,2
7907,2
6686,2
6687,6
9508,1
9509,2
7992,1
9502,1
9503,6
9501,3
2424,2
1849,1
2427,1
4810,2
7848,5
7845,1
7847,6
160,6
7840,1
7843,5
163,1
4838,1
6354,4
3770,1
6353,1
4529,4
4528,3
10176,1
4830,1
3681,3
4832,1
4834,4
6358,1
4836,1
4422,2
6196,2
6197,1
9438,4
6193,1
2514,1
7999,1
2517,3
2512,2
9431,4
9340,3
904,1
9614,3
9615,5
2730,1
9613,3
5298,1
10168,5
5296,3
5294,1
5295,1
5290,2
5291,1
3531,1
9184,1
9185,4
9182,2
3534,1
9180,2
2779,1
3538,2
5056,1
10366,1
5050,1
1814,2
1816,3
7208,1
8226,1
7203,2
7202,1
8227,1
1818,2
1819,1
7205,1
6223,5
6220,3
6221,6
11319,1
6995,1
10769,1
8634,2
10639,1
6418,1
9132,1
1099,1
9767,6
5558,1
9768,1
9769,1
7337,1
9293,1
7335,1
9511,1
7333,3
3228,1
1979,1
7330,2
3225,1
3227,3
3226,2
1973,1
7339,1
1606,1
1081,1
8858,1
6079,1
803,2
8852,6
801,1
6078,1
2848,1
2844,5
2842,6
2841,2
10214,1
10217,3
10216,7
3324,4
5473,2
3326,2
5510,1
2613,1
5478,6
5274,1
1774,1
5276,3
7059,7
1771,3
1770,4
1773,3
5273,4
7976,1
7053,4
7050,2
10146,2
7056,9
1778,2
9897,5
8149,4
1083,1
6998,6
1158,1
8141,1
8140,10
1156,2
8145,1
6991,2
8147,4
5518,2
3158,1
5511,6
3038,2
5516,1
9850,2
1231,1
1552,2
59,6
58,1
1557,1
1556,1
55,1
11103,3
3036,3
2994,4
3031,1
53,9
3033,5
537,1
8701,1
534,3
8707,1
8705,1
1558,5
8708,8
539,1
1232,3
8036,1
7340,1
3030,1
8038,5
2805,2
1906,1
8529,6
5606,4
5600,1
5603,7
5602,2
8522,8
8521,4
2997,1
8527,3
5608,1
8525,2
9996,1
11034,1
11033,1
6510,1
9634,2
6512,1
10023,2
8700,1
3292,1
5130,2
1393,2
424,1
427,2
3812,3
3817,1
3815,1
4648,1
8455,2
8454,1
8453,3
8452,5
2583,1
8450,1
850,1
8459,10
6424,1
494,1
4299,1
6421,2
6422,2
4295,1
6428,1
6429,1
6257,1
9851,7
3512,1
7540,3
7541,1
7542,6
7543,4
7544,9
7546,1
8035,1
7261,1
6169,1
6168,3
6161,1
6368,1
6163,8
6162,1
6165,1
8030,1
10167,1
4748,1
6769,10
1425,1
6767,5
10997,3
4741,5
6764,1
6763,6
6762,1
